url;Perfume;Brand;Country;Gender;Year;Top;Middle;Base
https://www.fragrantica.com/perfume/sergio-tacchini/active-water-1809.html;active-water;sergio-tacchini;Italy;men;2005;caraway, white musk;cedar, egyptian pelargonium, sandalwood;juniper berries, bergamot
https://www.fragrantica.com/perfume/parfums-genty/colore-colore-pink-29252.html;colore-colore-pink;parfums-genty;Russia;women;2008;grapefruit, lemon, bergamot, rose, white flowers, jasmine;raspberry, red berries, peach, wild strawberry;woody notes, musk
https://www.fragrantica.com/perfume/navitus-parfums/opulentas-60635.html;opulentas;navitus-parfums;UAE;unisex;2020;apple, lemon, pink pepper;agarwood (oud), cypriol oil or nagarmotha, rose, patchouli;woody notes, amber, oakmoss
https://www.fragrantica.com/perfume/clean/clean-baby-girl-3028.html;clean-baby-girl;clean;USA;women;2003;cyclamen, lemon, orange, egyptian pelargonium;heliotrope, african violet, lavender, ceylon cinnamon, ylang-ylang;white musk, cedar
https://www.fragrantica.com/perfume/clean/h2eau-golden-citrus-88641.html;h2eau-golden-citrus;clean;USA;unisex;2023;mandarin orange, water notes, bergamot;neroli, orange blossom;musk
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/al-misk-45294.html;al-misk;ricardo-ramos-perfumes-de-autor;Spain;unisex;2017;copaiba balm, bergamot, absinthe;black pepper, magnolia, mace;guaiac wood, musk, gurjan balsam
https://www.fragrantica.com/perfume/haute-fragrance-company-hfc/sweet-spoiled-46079.html;sweet-spoiled;haute-fragrance-company-hfc;France;women;2017;artemisia, rum;crithmum, osmanthus, labdanum;madagascar vanilla, benzoin, patchouli
https://www.fragrantica.com/perfume/lulu-castagnette/indomptee-5026.html;indomptee;lulu-castagnette;France;women;2005;pineapple, guava, mango, bergamot, melon, mandarin orange, black currant;magnolia, rose, lily-of-the-valley, jasmine;iris, patchouli, oakmoss, vetiver
https://www.fragrantica.com/perfume/pokrovka-trading-house/spring-narcissus-33816.html;spring-narcissus;pokrovka-trading-house;Russia;women;;geranium, rose;narcissus, lily-of-the-valley;vanilla, cedar, patchouli
https://www.fragrantica.com/perfume/avon/aspire-14189.html;aspire;avon;USA;women;2011;aldehydes;jasmine, african orange flower, iris, rose;musk, sandalwood, virginia cedar
https://www.fragrantica.com/perfume/les-liquides-imaginaires/sirenis-73554.html;sirenis;les-liquides-imaginaires;France;unisex;2022;clary sage, bergamot, cardamom;genet, flowers, sandalwood;musk, moss, amber, vetiver, patchouli
https://www.fragrantica.com/perfume/salvador-dali/lovely-kiss-11188.html;lovely-kiss;salvador-dali;Spain;women;2011;grapefruit, rhuburb, black currant, sugar, pink pepper;litchi, violet, peony;musk, patchouli, virginia cedar
https://www.fragrantica.com/perfume/tiziana-terenzi/poggia-61872.html;poggia;tiziana-terenzi;Italy;unisex;2020;bergamot, lemon, peach, orange;ylang-ylang, rosemary, turkish rose, passionfruit, green apple;musk, ambergris, vanilla
https://www.fragrantica.com/perfume/calaj/t-shelby-77653.html;t-shelby;calaj;Romania;unisex;2022;pineapple, lemon, bergamot, grapefruit;ozonic notes, myrtle, cassia, orange blossom;seaweed, earthy notes, ambergris, oakmoss, melon, incense, cedar
https://www.fragrantica.com/perfume/brocard/strast-42577.html;strast;brocard;Russia;women;2016;raspberry, mandarin orange, orange, apple;litchi, rose, apricot, lily;musk, amber
https://www.fragrantica.com/perfume/boy-smells/cashmere-kush-83687.html;cashmere-kush;boy-smells;USA;unisex;2022;rhubarb, pink pepper, aldehydes;orris, heliotrope, tulip;cashmere wood, ambroxan, musk, vetiver
https://www.fragrantica.com/perfume/lanvin/my-sin-43152.html;my-sin;lanvin;France;women;2017;juicy apricot, pear;freesia, rose petals;musk, sandalwood
https://www.fragrantica.com/perfume/electimuss/fortuna-61803.html;fortuna;electimuss;UK;unisex;2020;saffron, grapefruit;lily-of-the-valley, rose, geranium;agarwood (oud), musk, patchouli, vetiver
https://www.fragrantica.com/perfume/avon/love-24955.html;love;avon;USA;women;2014;apple blossom, fruity notes, orange;rose, lily-of-the-valley, jasmine;musk, white woods, vanilla
https://www.fragrantica.com/perfume/o-boticario/egeo-choc-mint-78498.html;egeo-choc-mint;o-boticario;Brazil;unisex;2022;basil, mint, ginger, bergamot;sage, geranium, lavender, chocolate, davana, cinnamon;patchouli, cedar, cashmeran, tonka bean
https://www.fragrantica.com/perfume/faberlic/cherchez-la-femme-25189.html;cherchez-la-femme;faberlic;Russia;women;2014;currant buds, bergamot, lemon, aldehydes, mandarin orange;freesia, peony, orchid, cardamom, cyclamen, rose;guaiac wood, sandalwood, white wood, ambergris
https://www.fragrantica.com/perfume/antonio-maretti/dominant-75963.html;dominant;antonio-maretti;Italy;men;2022;apple, lemon, cardamom;tarragon, sage, geranium;oakmoss, vanilla, cashmere wood
https://www.fragrantica.com/perfume/avon/cherish-escape-61865.html;cherish-escape;avon;USA;women;2020;pink grapefruit, pear, wild strawberry leaf;violet, rose petals, jasmine sambac;sandalwood, amber, dark chocolate
https://www.fragrantica.com/perfume/avon/pur-blanca-elegance-17789.html;pur-blanca-elegance;avon;USA;women;2013;pear, strawberry, mandarin orange;gardenia, white orchid, jasmine;white musk, vanila, amber
https://www.fragrantica.com/perfume/commodity/paper-71609.html;paper;commodity;USA;unisex;;iso e super;cedar;sandalwood
https://www.fragrantica.com/perfume/jo-malone-london/rose-amber-cologne-2024-89145.html;rose-amber-cologne-2024;jo-malone-london;UK;women;2024;clove, pink pepper;rose, ginger;amber, white musk, patchouli
https://www.fragrantica.com/perfume/kenzo/flower-by-kenzo-summer-2008-2927.html;flower-by-kenzo-summer-2008;kenzo;France;women;2008;ginger, mandarin orange, litchi;freesia, parma violet;white musk, incense
https://www.fragrantica.com/perfume/bi-es/crystal-30390.html;crystal;bi-es;Poland;women;;apple, grapefruit, galbanum, orange;jasmine, lily-of-the-valley, rose;musk, vanilla, amber, tonka bean, cedar
https://www.fragrantica.com/perfume/brocard/pink-taxi-42472.html;pink-taxi;brocard;Russia;women;2000;strawberry, black currant, apple;sweet pea, rose, jasmine, freesia;musk, sandalwood, amber
https://www.fragrantica.com/perfume/borntostandout/zest-z-t-78860.html;zest-z-t;borntostandout;South Korea;unisex;2022;gin, juniper, lemon verbena, pink pepper, guatemalan cardamom;coriander, clary sage, black pepper;elemi, patchouli, virginia cedar
https://www.fragrantica.com/perfume/vivamor-parfums/urbane-81653.html;urbane;vivamor-parfums;France;unisex;2022;grapefruit, pink pepper, brazilian orange, bergamot, lemon;cardamom, lavender, neroli, gin;amber, sandalwood, musk
https://www.fragrantica.com/perfume/parfums-genty/silent-42858.html;silent;parfums-genty;Russia;women;2016;green notes, apple;peony, peach, rose;musk, cedar
https://www.fragrantica.com/perfume/l-erbolario/goji-31466.html;goji;l-erbolario;Italy;unisex;2015;almond, italian lemon, calabrian bergamot;goji berries, iris, french rose, star anise;patchouli, vanila, vetiver
https://www.fragrantica.com/perfume/creed/aventus-oil-71297.html;aventus-oil;creed;France;men;2021;pineapple, bergamot, black currant, apple;birch, patchouli, jasmine, rose;oakmoss, musk, ambergris, vanilla
https://www.fragrantica.com/perfume/wilgermain/more-is-more-63913.html;more-is-more;wilgermain;Spain;unisex;2020;chinese osmanthus, clary sage, davana;rose water, broom, leather;haitian vetiver, ambrette (musk mallow), singapore patchouli
https://www.fragrantica.com/perfume/brocard/cherry-lady-delicious-45809.html;cherry-lady-delicious;brocard;Russia;women;2017;milk, cacao, almond, cloves, lime;cherry, raspberry, jasmine;vanilla, amber
https://www.fragrantica.com/perfume/house-of-sillage/slytherin-parfum-78338.html;slytherin-parfum;house-of-sillage;USA;unisex;2022;grapefruit, bergamot, cardamom;tobacco, black rose, clary sage;patchouli, australian sandalwood, musk
https://www.fragrantica.com/perfume/house-of-sillage/whispers-of-time-47317.html;whispers-of-time;house-of-sillage;USA;women;2017;bergamot, tunisian neroli;orange blossom, ginger;cedar, musk
https://www.fragrantica.com/perfume/zarkoperfume/the-lawyer-67265.html;the-lawyer;zarkoperfume;Denmark;unisex;2020;bergamot, mandarin orange, lemon;spices, dark chocolate, white orchid;resins, sandalwood, musk
https://www.fragrantica.com/perfume/dior/bonne-etoile-baby-dior-87597.html;bonne-etoile-baby-dior;dior;France;unisex;2023;green pear;wild rose;white musk
https://www.fragrantica.com/perfume/guerlain/habit-rouge-l-instinct-73514.html;habit-rouge-l-instinct;guerlain;France;men;2022;green notes, grapefruit, bergamot;cannabis, mate, red rose;leather, patchouli, vanilla
https://www.fragrantica.com/perfume/tom-ford/neroli-portofino-parfum-92469.html;neroli-portofino-parfum;tom-ford;USA;unisex;2024;neroli, bergamot, blood orange, lemon;tunisian neroli, clary sage, jasmine sambac, pitosporum;sylkolide, musk, amber
https://www.fragrantica.com/perfume/brocard/shahrazad-saherezada-27442.html;shahrazad-saherezada;brocard;Russia;women;;orange, bergamot;tuberose, magnolia;amber, vanilla, musk
https://www.fragrantica.com/perfume/faberlic/oceanica-45970.html;oceanica;faberlic;Russia;women;2017;cucumber, sea notes, black currant leaf;water lily, violet, cyclamen;musk
https://www.fragrantica.com/perfume/mexx/life-is-now-for-him-31413.html;life-is-now-for-him;mexx;Netherlands;men;2015;cardamom, bergamot, pineapple, apple;sea notes, lavender, freesia;sandalwood, patchouli
https://www.fragrantica.com/perfume/acqua-di-stresa/osmanthus-fragrans-28900.html;osmanthus-fragrans;acqua-di-stresa;Italy;women;;osmanthus, pomegranate;rose, camellia, jasmine, hyacinth;musk, amber
https://www.fragrantica.com/perfume/pinrose/campfire-rebel-29566.html;campfire-rebel;pinrose;USA;women;2014;whiskey, raspberry;incense, agarwood (oud);vetiver, bourbon vanilla
https://www.fragrantica.com/perfume/max-philip/maroon-66452.html;maroon;max-philip;France;women;2019;black currant, bergamot;iris, rose, jasmine;patchouli, caramel, leather, white musk
https://www.fragrantica.com/perfume/max-philip/pineapple-78936.html;pineapple;max-philip;France;unisex;2022;pineapple, pineapple leaf;coconut, patchouli, orange blossom;vanilla, sandalwood
https://www.fragrantica.com/perfume/avon/summer-white-4910.html;summer-white;avon;USA;women;2011;aldehydes, grapefruit, freesia;jasmine, lily-of-the-valley, orange, orchid;musk, sandalwood
https://www.fragrantica.com/perfume/guerlain/xi-an-65980.html;xi-an;guerlain;France;unisex;2021;bamboo;floral notes;sandalwood
https://www.fragrantica.com/perfume/zoologist-perfumes/hyrax-49269.html;hyrax;zoologist-perfumes;Canada;unisex;2018;saffron, elemi, pink pepper, turkish rose;hyrax, whiskey, styrax, hyacinth;castoreum, civet, amber, benzoin, patchouli, sandalwood, tonka bean
https://www.fragrantica.com/perfume/oriflame/puressence-by-ecobeauty-15561.html;puressence-by-ecobeauty;oriflame;Sweden;women;2012;basil, citruses, orange;orange blossom, ylang-ylang, jasmine, bulgarian rose;vetiver, spicy notes, heliotrope, tonka bean, vanilla
https://www.fragrantica.com/perfume/faberlic/sorbet-jolie-45971.html;sorbet-jolie;faberlic;Russia;women;2017;frosted berries, green notes;pear ice cream, violet, magnolia;musk, sandalwood, ambrette (musk mallow), cedar
https://www.fragrantica.com/perfume/faberlic/citronica-45962.html;citronica;faberlic;Russia;women;2017;bergamot, grapefruit, black currant blossom;bergamot, grapefruit blossom;oakmoss, patchouli, musk, sandalwood
https://www.fragrantica.com/perfume/lubin/magda-69154.html;magda;lubin;France;women;2021;cherry, blackcurrant syrup, pomegranate, mandarin orange;tunisian orange blossom, indian tuberose, gardenia, cinnamon;amaretto, vanilla, sandalwood, peru balsam
https://www.fragrantica.com/perfume/ulric-de-varens/varens-original-borneo-dream-6212.html;varens-original-borneo-dream;ulric-de-varens;France;women;2008;watermelon;ylang-ylang, jasmine;virginia cedar
https://www.fragrantica.com/perfume/rammstein/zwinger-56879.html;zwinger;rammstein;Germany;men;2019;animal notes;animal notes;animal notes
https://www.fragrantica.com/perfume/avon/pretty-glamorous-25496.html;pretty-glamorous;avon;USA;women;2013;lemon, bergamot;peony;sandalwood
https://www.fragrantica.com/perfume/clean/wellness-by-clean-harmony-3025.html;wellness-by-clean-harmony;clean;USA;women;2008;italian lemon, eucalyptus, rosemary;jasmine, orange blossom, rose;cedar, musk
https://www.fragrantica.com/perfume/xerjoff/amabile-63876.html;amabile;xerjoff;Italy;unisex;2020;green apple, amalfi lemon, calabrian bergamot, orange blossom;guatemalan cardamom, pink pepper, jasmine;mexican vanilla, atlas cedar, white musk, patchouli
https://www.fragrantica.com/perfume/bi-es/les-fashion-stiletto-30409.html;les-fashion-stiletto;bi-es;Poland;women;;almond, bergamot;rose, iris;cedar
https://www.fragrantica.com/perfume/faberlic/faberlic-by-valentin-yudashkin-rose-43599.html;faberlic-by-valentin-yudashkin-rose;faberlic;Russia;women;2017;watery notes, water lily;lily-of-the-valley, peony, cyclamen, pear;musk
https://www.fragrantica.com/perfume/fragrance-du-bois/velvet-amber-60798.html;velvet-amber;fragrance-du-bois;France;unisex;2020;geranium, lemon, cardamom, bergamot;leather, cypriol oil or nagarmotha, saffron, rose;cypriol oil or nagarmotha, agarwood (oud), patchouli, amber, sandalwood, musk, vanilla
https://www.fragrantica.com/perfume/haute-fragrance-company-hfc/delicious-kisses-46084.html;delicious-kisses;haute-fragrance-company-hfc;France;women;2017;raspberry, violet, bulgarian rose;papyrus, iris, sandalwood;patchouli, cedar, ambrette (musk mallow), musk
https://www.fragrantica.com/perfume/lulu-castagnette/lulucastagnette-5027.html;lulucastagnette;lulu-castagnette;France;women;2002;fig, bergamot;cotton candy, rose, jasmine, magnolia;vanilla, sandalwood, musk, patchouli, cedar
https://www.fragrantica.com/perfume/commodity/paper-29557.html;paper;commodity;USA;men;2013;iso e super;amber;sandalwood
https://www.fragrantica.com/perfume/juliette-has-a-gun/lili-fantasy-68663.html;lili-fantasy;juliette-has-a-gun;France;women;2021;bubble gum;tuberose, jasmine;ambroxan, amber
https://www.fragrantica.com/perfume/zoologist-perfumes/dodo-53327.html;dodo;zoologist-perfumes;Canada;unisex;2019;fern, litchi, lime, raspberry;ambergris, balsam fir, geranium, rose;oakmoss, musk, sandalwood, patchouli, amber
https://www.fragrantica.com/perfume/brocard/water-ivy-80112.html;water-ivy;brocard;Russia;women;2021;watery notes, bergamot, peach;ivy, jasmine, bellflower, peony;white musk, moss
https://www.fragrantica.com/perfume/khaikin/collapse-of-hedonism-krakh-gedonizma-88898.html;collapse-of-hedonism-krakh-gedonizma;khaikin;Russia;unisex;2023;cognac, smoke, metallic notes;dark chocolate, leather, rose, smoke;dried plum, immortelle, vetiver, texas cedar, ambergris, ash
https://www.fragrantica.com/perfume/puma/jamaica-2-woman-3099.html;jamaica-2-woman;puma;Germany;women;2008;pink grapefruit, melon, peach;violet leaf, jasmine, freesia, plum;patchouli, musk, vanilla
https://www.fragrantica.com/perfume/ladanika/moscow-waltz-moskovskij-val-s-48624.html;moscow-waltz-moskovskij-val-s;ladanika;Russia;unisex;2018;raspberry, violet, freesia;damask rose, rose hip, lilac;white musk, iris, patchouli
https://www.fragrantica.com/perfume/euphorium-brooklyn/ume-52196.html;ume;euphorium-brooklyn;USA;unisex;2018;plum, plum blossom, green tea, apricot, anise;oakmoss, yuzu, hinoki wood, incense, cedar;snow, earthy notes
https://www.fragrantica.com/perfume/el-nabil/musk-makkah-64856.html;musk-makkah;el-nabil;France;unisex;;strawberry, raspberry;almond, cinnamon, vanilla;musk, amber
https://www.fragrantica.com/perfume/franck-boclet/enjoy-67373.html;enjoy;franck-boclet;France;women;2021;bergamot, lemon, orange;nutmeg, rose, geranium, pepper, violet, cinnamon, jasmine;incense, ambroxan, white musk
https://www.fragrantica.com/perfume/franck-boclet/cocaine-44128.html;cocaine;franck-boclet;France;unisex;2017;caramel, tobacco, bitter orange, red berries;tuberose, lily, orchid;monoi oil, vanilla, patchouli
https://www.fragrantica.com/perfume/ds-durga/plumes-82800.html;plumes;ds-durga;USA;unisex;2023;laurels, watery notes, coconut;frangipani, tuberose, jasmine, vine;vetyver, amyris, musk
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-xmas-limited-edition-87350.html;le-male-xmas-limited-edition;jean-paul-gaultier;France;men;2023;mint;lavender;vanilla
https://www.fragrantica.com/perfume/o-boticario/floratta-in-gold-7315.html;floratta-in-gold;o-boticario;Brazil;women;2001;peach, pineapple, orchid, neroli;jasmine, heliotrope, lily-of-the-valley;amber, vanille, sandalwood, musk
https://www.fragrantica.com/perfume/prada/prada-paradoxe-virtual-flower-95006.html;prada-paradoxe-virtual-flower;prada;Italy;women;2024;bergamot;jasmine, neroli;musk, ambrette
